timestamp,max_demand_gen,highest_gen,min_gen,day_peak_gen,eve_peak_gen,eve_peak_load_shedding,max_temp,total_gas,total_energy,day_of_week,day_of_month,month,is_weekend,season
2016-11-11,6818,6818.0,4438.0,4859.0,6818,0,29.5,843.68,126.56,4,11,11,1,2
2016-11-12,7485,7485.0,4390.0,5531.0,7485,0,30.1,895.41,136.54,5,12,11,1,2
2016-11-13,7724,7724.0,4573.0,6043.0,7724,0,30.8,926.3,141.16,6,13,11,0,2
2016-11-14,7724,7724.0,4573.0,6043.0,7724,0,30.8,926.3,141.16,0,14,11,0,2
2016-11-15,7555,7555.0,4533.0,5802.0,7555,0,29.8,932.07,139.27,1,15,11,0,2
2016-11-16,7662,7662.0,4498.0,5729.0,7662,0,30.4,883.29,139.61,2,16,11,0,2
2016-11-17,7662,7662.0,4498.0,5729.0,7662,0,30.4,883.29,139.61,3,17,11,0,2
2016-11-18,7662,7662.0,4498.0,5729.0,7662,0,30.4,883.29,139.61,4,18,11,1,2
2016-11-19,7464,7464.0,4149.0,5373.0,7464,0,29.8,896.28,130.94,5,19,11,1,2
2016-11-20,7366,7366.0,4347.0,5624.0,7366,0,28.5,875.32,134.32,6,20,11,0,2
2016-11-21,7462,7462.0,4406.0,5743.0,7462,0,29.8,882.42,136.05,0,21,11,0,2
2016-11-22,7445,7445.0,4365.0,5722.0,7445,0,28.5,890.03,135.53,1,22,11,0,2
2016-11-23,7428,7376.0,4364.0,5673.0,7376,0,28.5,884.59,136.92,2,23,11,0,2
2016-11-24,7406,7406.0,4342.0,5728.0,7406,0,29.5,850.76,135.6,3,24,11,0,2
2016-11-25,6723,6723.0,4299.0,4522.0,6723,0,29.2,792.04,120.79,4,25,11,1,2
2016-11-26,7253,7253.0,4129.0,5286.0,7253,0,28.4,839.88,129.6,5,26,11,1,2
2016-11-27,7450,7450.0,4286.0,5609.0,7450,0,28.5,850.53,134.05,6,27,11,0,2
2016-11-28,7486,7488.0,4384.0,5511.0,7488,0,28.8,865.75,133.91,0,28,11,0,2
2016-11-29,7486,7488.0,4384.0,5511.0,7488,0,28.8,865.75,133.91,1,29,11,0,2
2016-11-30,7601,7601.0,4341.0,5735.0,7601,0,29.2,866.04,137.49,2,30,11,0,2
2016-12-01,7550,7550.0,4422.0,5504.0,7550,0,29.6,865.88,136.53,3,1,12,0,2
2016-12-02,6811,6811.0,4391.0,4816.0,6811,0,29.6,869.35,122.73,4,2,12,1,2
2016-12-03,7551,7551.0,4200.0,5403.0,7551,0,29.5,880.13,131.89,5,3,12,1,2
2016-12-04,7642,7642.0,4436.0,5558.0,7642,0,30.4,887.28,137.61,6,4,12,0,2
2016-12-05,7557,7557.0,4407.0,5628.0,7557,0,29.6,857.5,136.53,0,5,12,0,2
2016-12-06,7549,7549.0,4266.0,5648.0,7549,0,29.6,854.97,143.04,1,6,12,0,2
2016-12-07,7589,7589.0,4247.0,5817.0,7589,0,30.7,845.45,135.27,2,7,12,0,2
2016-12-08,7499,7499.0,4336.0,5828.0,7499,0,31.0,834.68,135.31,3,8,12,0,2
2016-12-09,6668,6668.0,4295.0,4638.0,6668,0,28.4,825.01,120.58,4,9,12,1,2
2016-12-10,7267,7267.0,3963.0,5116.0,7267,0,28.8,865.34,128.34,5,10,12,1,2
2016-12-11,7360,7360.0,4214.0,5446.0,7360,0,28.2,849.1,131.06,6,11,12,0,2
2016-12-12,7459,7459.0,4195.0,5576.0,7459,0,27.2,852.34,133.39,0,12,12,0,2
2016-12-13,7056,7056.0,4114.0,5110.0,7056,0,25.8,824.41,126.03,1,13,12,0,2
2016-12-14,7395,7395.0,3949.0,5361.0,7395,0,25.7,838.42,132.08,2,14,12,0,2
2016-12-15,7431,7431.0,4062.0,5577.0,7431,0,26.3,842.81,130.0,3,15,12,0,2
2016-12-16,6224,6224.0,3845.0,4222.0,6224,0,26.8,771.14,111.76,4,16,12,1,2
2016-12-17,7192,7192.0,3626.0,5158.0,7192,0,26.7,884.84,123.19,5,17,12,1,2
2016-12-18,7258,7258.0,4202.0,5518.0,7258,0,26.8,892.52,139.14,6,18,12,0,2
2016-12-19,7304,7304.0,4165.0,5450.0,7304,0,26.0,869.68,131.65,0,19,12,0,2
2016-12-20,7362,7362.0,4144.0,5468.0,7362,0,26.8,863.82,142.51,1,20,12,0,2
2016-12-21,7331,7331.0,4147.0,5451.0,7324,0,25.8,855.09,131.38,2,21,12,0,2
2016-12-22,7331,7331.0,4147.0,5451.0,7324,0,25.8,855.09,131.38,3,22,12,0,2
2016-12-23,7331,7331.0,4147.0,5451.0,7324,0,25.8,855.09,131.38,4,23,12,1,2
2016-12-24,7331,7331.0,4147.0,5451.0,7324,0,25.8,855.09,131.38,5,24,12,1,2
2016-12-25,7331,7331.0,4147.0,5451.0,7324,0,25.8,855.09,131.38,6,25,12,0,2
2016-12-26,7405,7405.0,4346.0,5594.0,7405,0,27.5,824.47,134.21,0,26,12,0,2
2016-12-27,7385,7385.0,4173.0,5500.0,7385,0,26.5,853.35,132.54,1,27,12,0,2
2016-12-28,7495,7495.0,4202.0,5667.0,7495,0,25.8,817.59,133.6,2,28,12,0,2
2016-12-29,7427,7427.0,4243.0,5648.0,7427,0,25.8,823.46,133.86,3,29,12,0,2
2016-12-30,6595,6595.0,4212.0,4759.0,6595,0,26.8,800.03,118.85,4,30,12,1,2
2016-12-31,7291,7291.0,3945.0,5158.0,7291,0,26.2,861.6,128.38,5,31,12,1,2
2017-01-01,7294,7294.0,4197.0,5518.0,7294,0,26.8,874.31,131.42,6,1,1,0,2
2017-01-02,7400,7400.0,4169.0,5464.0,7400,0,27.8,878.64,131.71,0,2,1,0,2
2017-01-03,7371,7371.0,4163.0,5631.0,7371,0,27.2,853.86,132.4,1,3,1,0,0
2017-01-04,7458,7458.0,4210.0,5485.0,7458,0,26.6,847.21,132.74,2,4,1,0,0
2017-01-05,7373,7373.0,4248.0,5613.0,7373,0,23.9,827.34,140.5,3,5,1,0,0
2017-01-06,6542,6542.0,4200.0,4901.0,6542,0,23.6,787.69,119.37,4,6,1,1,0
2017-01-07,7279,7279.0,3771.0,5247.0,7279,0,26.0,872.45,125.65,5,7,1,1,0
2017-01-08,7376,7376.0,4191.0,5626.0,7376,0,27.0,882.9,132.45,6,8,1,0,0
2017-01-09,7457,7457.0,4195.0,5661.0,7457,0,27.3,860.56,134.09,0,9,1,0,0
2017-01-10,7438,7438.0,4202.0,5702.0,7438,0,25.6,869.74,134.48,1,10,1,0,0
2017-01-11,7553,7553.0,4190.0,5865.0,7553,0,25.0,869.72,136.17,2,11,1,0,0
2017-01-12,7369,7369.0,4310.0,5731.0,7369,0,25.0,865.82,134.1,3,12,1,0,0
2017-01-13,6674,6674.0,4219.0,4953.0,6674,0,23.2,849.41,120.6,4,13,1,1,0
2017-01-14,7384,7384.0,3926.0,5264.0,7384,0,23.4,895.98,129.99,5,14,1,1,0
2017-01-15,7225,7225.0,4246.0,5588.0,7225,0,25.6,887.38,132.15,6,15,1,0,0
2017-01-16,7319,7319.0,4242.0,5752.0,7319,0,25.0,894.47,133.6,0,16,1,0,0
2017-01-17,7547,7547.0,4359.0,5864.0,7547,0,26.2,870.14,136.61,1,17,1,0,0
2017-01-18,7476,7476.0,4401.0,5884.0,7476,0,26.3,887.11,137.84,2,18,1,0,0
2017-01-19,7497,7497.0,4492.0,6039.0,7497,0,28.0,976.89,139.99,3,19,1,0,0
2017-01-20,6759,6759.0,4493.0,5270.0,6759,0,26.2,843.58,126.36,4,20,1,1,0
2017-01-21,7493,7493.0,4222.0,5668.0,7493,0,27.2,913.55,134.83,5,21,1,1,0
2017-01-22,7440,7440.0,4648.0,5907.0,7440,0,27.8,885.32,138.08,6,22,1,0,0
2017-01-23,7561,7561.0,4634.0,6043.0,7561,0,26.7,903.79,141.73,0,23,1,0,0
2017-01-24,7690,7690.0,4649.0,6202.0,7690,0,28.2,924.09,143.73,1,24,1,0,0
2017-01-25,7673,7673.0,4658.0,6164.0,7673,0,27.7,938.99,144.81,2,25,1,0,0
2017-01-26,7836,7836.0,4793.0,6198.0,7836,0,30.2,870.34,146.74,3,26,1,0,0
2017-01-27,7003,7003.0,4846.0,5462.0,6942,0,27.7,872.57,133.69,4,27,1,1,0
2017-01-28,7643,7643.0,4436.0,5906.0,7643,0,26.4,910.5,138.92,5,28,1,1,0
2017-01-29,7655,7655.0,4690.0,6257.0,7655,0,25.8,902.26,145.37,6,29,1,0,0
2017-01-30,7713,7713.0,4743.0,6216.0,7713,0,25.7,819.73,145.58,0,30,1,0,0
2017-01-31,7723,7723.0,4772.0,6332.0,7723,0,26.3,815.16,145.17,1,31,1,0,0
2017-02-01,7764,7764.0,4676.0,6420.0,7764,0,27.4,789.97,145.55,2,1,2,0,0
2017-02-02,7728,7728.0,4490.0,6532.0,7728,0,26.4,834.12,145.01,3,2,2,0,0
2017-02-03,6870,6870.0,4637.0,5404.0,6870,0,25.2,847.44,129.98,4,3,2,1,0
2017-02-04,6870,6870.0,4637.0,5404.0,6870,0,25.2,847.44,129.98,5,4,2,1,0
2017-02-05,7576,7576.0,4523.0,6382.0,7576,0,32.0,852.06,142.91,6,5,2,0,0
2017-02-06,7576,7576.0,4523.0,6382.0,7576,0,32.0,852.06,142.91,0,6,2,0,0
2017-02-07,7941,7941.0,4793.0,6589.0,7941,0,30.2,857.99,149.28,1,7,2,0,0
2017-02-08,7820,7820.0,4793.0,6469.0,7820,0,29.0,853.51,147.94,2,8,2,0,0
2017-02-09,7796,7796.0,4861.0,6640.0,7796,0,28.2,844.98,149.71,3,9,2,0,0
2017-02-10,6955,6955.0,4823.0,5432.0,6955,0,29.0,823.56,131.33,4,10,2,1,0
2017-02-11,7616,7616.0,4485.0,5970.0,7616,0,29.0,876.02,141.85,5,11,2,1,0
2017-02-12,7845,7845.0,4732.0,6298.0,7845,0,30.1,857.86,148.02,6,12,2,0,0
2017-02-13,7806,7806.0,4833.0,6665.0,7806,0,29.7,859.66,150.99,0,13,2,0,0
2017-02-14,7860,7860.0,4827.0,6578.0,7860,0,29.5,842.41,149.85,1,14,2,0,0
2017-02-15,7806,7806.0,5055.0,6510.0,7806,0,29.8,842.45,150.7,2,15,2,0,0
2017-02-16,7849,7849.0,5020.0,6773.0,7849,0,29.5,845.83,151.85,3,16,2,0,0
2017-02-17,7137,7137.0,5174.0,5518.0,7137,0,30.2,823.83,137.05,4,17,2,1,0
2017-02-18,7797,7797.0,4794.0,5955.0,7797,0,31.3,890.02,148.51,5,18,2,1,0
2017-02-19,8059,8059.0,5178.0,6684.0,8059,0,30.0,911.57,153.99,6,19,2,0,0
2017-02-20,8042,8042.0,5144.0,6677.0,8042,0,28.4,898.69,154.45,0,20,2,0,0
2017-02-21,7547,7547.0,5019.0,5604.0,7547,0,31.2,933.43,145.01,1,21,2,0,0
2017-02-22,8323,8323.0,5109.0,6783.0,8323,0,30.7,974.95,156.97,2,22,2,0,0
2017-02-23,8139,8139.0,4808.0,6844.0,8139,0,30.5,940.42,154.01,3,23,2,0,0
2017-02-24,7266,7266.0,5242.0,5607.0,7266,0,29.8,853.88,140.12,4,24,2,1,0
2017-02-25,7921,7921.0,4768.0,6076.0,7921,0,29.0,878.81,144.29,5,25,2,1,0
2017-02-26,7795,7803.0,4886.0,6729.0,7803,0,29.8,926.45,151.81,6,26,2,0,0
2017-02-27,8011,8011.0,5085.0,6662.0,8011,0,30.8,962.69,152.74,0,27,2,0,0
2017-02-28,8011,8011.0,5085.0,6662.0,8011,0,30.8,962.69,152.74,1,28,2,0,0
2017-03-01,7962,7962.0,5211.0,6911.0,7962,0,31.5,892.27,161.74,2,1,3,0,0
2017-03-02,7962,7962.0,5211.0,6911.0,7962,0,31.5,892.27,161.74,3,2,3,0,0
2017-03-03,7692,7692.0,5213.0,5737.0,7692,0,33.2,924.58,147.7,4,3,3,1,0
2017-03-04,8176,8176.0,5345.0,6253.0,8176,0,28.6,936.7,153.61,5,4,3,1,0
2017-03-05,7488,7488.0,5348.0,6835.0,7488,0,30.4,882.48,154.34,6,5,3,0,0
2017-03-06,8063,8063.0,4197.0,6156.0,8063,0,30.2,913.98,144.37,0,6,3,0,0
2017-03-07,8264,8264.0,5495.0,6898.0,8209,0,31.0,920.98,160.82,1,7,3,0,0
2017-03-08,7401,7390.0,5601.0,6879.0,7390,0,30.5,898.88,174.26,2,8,3,0,0
2017-03-09,7904,7904.0,4948.0,6589.0,7904,0,27.8,893.21,151.15,3,9,3,0,0
2017-03-10,6134,6134.0,4503.0,5816.0,6134,0,32.0,786.0,133.39,4,10,3,1,0
2017-03-11,6134,6134.0,4503.0,5816.0,6134,0,32.0,786.0,133.39,5,11,3,1,0
2017-03-12,7983,7983.0,4747.0,6440.0,7983,0,29.0,909.21,147.09,6,12,3,0,0
2017-03-13,7890,7890.0,5013.0,6163.0,7890,0,28.2,887.45,146.04,0,13,3,0,0
2017-03-14,8048,8048.0,4996.0,6387.0,8048,0,29.5,906.88,149.49,1,14,3,0,0
2017-03-15,7780,7780.0,5003.0,6425.0,7780,0,29.8,912.39,151.29,2,15,3,0,0
2017-03-16,8087,8087.0,5059.0,6713.0,8087,0,30.5,898.38,160.9,3,16,3,0,0
2017-03-17,7587,7587.0,5258.0,5734.0,7587,0,31.6,887.16,146.6,4,17,3,1,0
2017-03-18,7174,7174.0,4697.0,5751.0,7153,0,29.6,859.0,139.3,5,18,3,1,0
2017-03-19,8102,8102.0,4922.0,6695.0,8102,0,32.8,898.26,153.27,6,19,3,0,0
2017-03-20,7333,7333.0,4899.0,6148.0,7333,0,23.9,824.7,141.68,0,20,3,0,0
2017-03-21,7547,7547.0,5019.0,5604.0,7547,0,31.2,933.43,145.01,1,21,3,0,0
2017-03-22,8125,8125.0,5113.0,6420.0,8125,0,31.2,936.35,153.36,2,22,3,0,0
2017-03-23,8507,8507.0,5450.0,7059.0,8507,0,31.2,973.87,163.5,3,23,3,0,0
2017-03-24,8112,8112.0,5593.0,6044.0,8112,0,32.4,954.1,158.27,4,24,3,1,0
2017-03-25,7415,7415.0,3614.0,4617.0,7415,0,27.5,839.52,137.96,5,25,3,1,0
2017-03-26,7868,7868.0,4943.0,5119.0,7868,0,31.5,901.0,142.56,6,26,3,0,0
2017-03-27,8615,8615.0,5502.0,6838.0,8615,0,32.8,1002.81,172.21,0,27,3,0,0
2017-03-28,8737,8737.0,6084.0,6516.0,8737,0,30.6,955.92,170.54,1,28,3,0,0
2017-03-29,8099,8099.0,5819.0,6650.0,8099,0,30.1,922.39,164.8,2,29,3,0,0
2017-03-30,8305,8305.0,5367.0,6533.0,8305,0,33.2,894.28,161.57,3,30,3,0,0
2017-03-31,8394,8394.0,5803.0,6181.0,8394,0,33.6,856.63,165.35,4,31,3,1,0
2017-04-01,8610,8610.0,6182.0,7156.0,8610,0,33.8,911.44,175.2,5,1,4,1,0
2017-04-02,8410,8410.0,6604.0,7424.0,8410,0,33.0,980.43,179.34,6,2,4,0,0
2017-04-03,7485,7579.0,5696.0,7279.0,7485,0,33.4,877.5,163.37,0,3,4,0,0
2017-04-04,8231,8231.0,4767.0,6696.0,8231,0,32.2,930.81,151.39,1,4,4,0,0
2017-04-05,6911,6911.0,5007.0,6839.0,6911,0,25.0,875.86,166.36,2,5,4,0,0
2017-04-06,8546,8546.0,5169.0,6763.0,8546,0,30.4,922.4,159.81,3,6,4,0,0
2017-04-07,8263,8263.0,5880.0,6544.0,8263,0,30.4,945.44,164.53,4,7,4,1,0
2017-04-08,8323,8323.0,6507.0,7611.0,8323,0,34.0,950.36,180.58,5,8,4,1,0
2017-04-09,8558,8685.0,6428.0,7518.0,8558,0,33.7,952.39,174.33,6,9,4,0,0
2017-04-10,8968,8968.0,7181.0,7881.0,8968,0,35.5,969.14,193.12,0,10,4,0,0
2017-04-11,8730,8812.0,7081.0,7738.0,8730,0,35.7,985.56,189.55,1,11,4,0,0
2017-04-12,8744,8807.0,7053.0,7925.0,8744,0,35.1,975.06,192.16,2,12,4,0,0
2017-04-13,8824,8834.0,7012.0,8081.0,8824,0,36.2,980.25,196.34,3,13,4,0,0
2017-04-14,8406,8451.0,6596.0,6916.0,8406,0,34.8,973.99,180.32,4,14,4,1,0
2017-04-15,7484,7852.0,6361.0,7597.0,7484,0,34.5,921.9,175.21,5,15,4,1,0
2017-04-16,8505,8505.0,5190.0,6129.0,8505,0,31.5,946.21,161.47,6,16,4,0,0
2017-04-17,9100,9100.0,6022.0,7450.0,9100,0,34.0,997.39,180.46,0,17,4,0,0
2017-04-18,9212,9212.0,6750.0,7970.0,9212,0,34.6,1009.06,193.08,1,18,4,0,0
2017-04-19,5473,8582.0,3320.0,7567.0,5473,0,30.7,763.68,161.46,2,19,4,0,0
2017-04-20,8158,8158.0,3687.0,6333.0,8158,0,29.6,867.67,140.69,3,20,4,0,0
2017-04-21,6352,6488.0,4815.0,5117.0,6352,0,28.3,796.0,133.11,4,21,4,1,0
2017-04-22,6133,6133.0,3695.0,4984.0,6133,0,24.8,772.52,118.79,5,22,4,1,0
2017-04-23,7557,7557.0,4190.0,6172.0,7557,0,28.8,818.46,132.65,6,23,4,0,0
2017-04-24,7160,7160.0,3892.0,4459.0,7160,0,28.8,830.55,120.09,0,24,4,0,0
2017-04-25,7921,7921.0,4544.0,6627.0,7921,0,34.0,905.25,146.61,1,25,4,0,0
2017-04-26,8682,8682.0,5336.0,6672.0,8682,0,34.0,974.27,164.38,2,26,4,0,0
2017-04-27,8774,8774.0,6361.0,7471.0,8774,0,34.0,1013.15,181.59,3,27,4,0,0
2017-04-28,8463,8463.0,6056.0,6436.0,8463,0,34.4,999.98,171.26,4,28,4,1,0
2017-04-29,7976,7976.0,5873.0,7232.0,7976,0,34.6,931.22,170.19,5,29,4,1,0
2017-04-30,8735,8735.0,4747.0,7395.0,8735,0,34.2,930.47,165.93,6,30,4,0,0
2017-05-01,6964,6964.0,4068.0,5291.0,6964,0,33.0,791.94,125.0,0,1,5,0,0
2017-05-02,7722,7722.0,3519.0,6192.0,7722,0,33.0,924.94,133.13,1,2,5,0,0
2017-05-03,8621,8682.0,6257.0,7577.0,8621,0,35.1,1028.3,180.35,2,3,5,0,0
2017-05-04,8827,8827.0,4923.0,7297.0,8812,0,34.1,995.84,178.96,3,4,5,0,0
2017-05-05,8284,8284.0,5862.0,6260.0,8284,0,35.0,982.48,169.47,4,5,5,1,0
2017-05-06,8697,8697.0,6297.0,7199.0,8697,0,34.2,1005.15,177.88,5,6,5,1,0
2017-05-07,8717,8717.0,5894.0,7319.0,8717,0,34.4,1012.2,179.92,6,7,5,0,0
2017-05-08,8449,8449.0,6879.0,7894.0,8449,0,36.2,963.65,190.79,0,8,5,0,0
2017-05-09,7844,8342.0,5823.0,6874.0,7844,0,31.7,874.96,171.49,1,9,5,0,0
2017-05-10,8598,8598.0,5711.0,7067.0,8598,0,33.0,971.36,170.47,2,10,5,0,0
2017-05-11,7830,8046.0,6865.0,7847.0,7830,0,35.6,916.75,183.18,3,11,5,0,0
2017-05-12,8230,8230.0,5346.0,6110.0,8230,0,35.0,953.16,162.43,4,12,5,1,0
2017-05-13,8731,8759.0,6751.0,7484.0,8731,0,34.8,980.17,186.81,5,13,5,1,0
2017-05-14,8450,8450.0,6548.0,7618.0,8450,0,34.7,938.35,185.94,6,14,5,0,0
2017-05-15,8406,8406.0,4578.0,6574.0,8146,0,32.7,791.25,162.43,0,15,5,0,0
2017-05-16,8137,8137.0,3393.0,6468.0,8137,0,31.0,909.98,140.59,1,16,5,0,0
2017-05-17,8090,8090.0,4641.0,7353.0,8090,0,33.4,854.99,169.97,2,17,5,0,0
2017-05-18,8184,8277.0,4816.0,6910.0,8184,0,34.2,942.78,159.41,3,18,5,0,0
2017-05-19,7910,7954.0,6241.0,6790.0,7910,0,36.0,939.1,168.5,4,19,5,1,0
2017-05-20,8244,8244.0,6775.0,7400.0,8244,0,36.0,910.81,179.11,5,20,5,1,0
2017-05-21,8483,8483.0,6625.0,7201.0,8483,0,36.0,966.22,179.88,6,21,5,0,0
2017-05-22,8259,8259.0,7346.0,7878.0,8259,0,36.8,964.28,188.43,0,22,5,0,0
2017-05-23,8492,8492.0,7195.0,7739.0,8492,0,37.0,977.5,186.96,1,23,5,0,0
2017-05-24,8607,8782.0,7517.0,7920.0,8607,0,36.2,1009.59,193.94,2,24,5,0,0
2017-05-25,8593,8725.0,7545.0,8004.0,8593,0,36.6,968.47,217.27,3,25,5,0,0
2017-05-26,8055,8228.0,5651.0,7069.0,8055,0,35.4,969.95,178.13,4,26,5,1,0
2017-05-27,9356,9471.0,6689.0,7849.0,9356,0,35.0,1053.73,191.9,5,27,5,1,0
2017-05-28,9263,9263.0,7646.0,8473.0,9263,0,34.5,1101.35,206.19,6,28,5,0,0
2017-05-29,9219,9219.0,7641.0,8571.0,9219,0,35.0,1085.26,206.17,0,29,5,0,0
2017-05-30,8270,8635.0,6293.0,6571.0,8270,0,30.5,991.71,174.8,1,30,5,0,0
2017-05-31,8241,8295.0,6324.0,8015.0,8241,0,34.3,1055.19,184.59,2,31,5,0,0
2017-06-01,7652,7945.0,6213.0,6989.0,7652,0,27.8,970.52,172.44,3,1,6,0,0
2017-06-02,7565,7565.0,5388.0,6186.0,7565,0,33.0,994.35,158.16,4,2,6,1,0
2017-06-03,9089,9089.0,6022.0,7202.0,9089,0,35.0,1047.26,179.82,5,3,6,1,0
2017-06-04,8823,8823.0,6777.0,7294.0,8823,0,34.2,1041.66,186.54,6,4,6,0,0
2017-06-05,8336,8343.0,6309.0,7765.0,8336,0,33.0,1016.54,177.2,0,5,6,0,0
2017-06-06,9229,9276.0,6058.0,8061.0,9229,0,35.5,1058.36,192.74,1,6,6,0,0
2017-06-07,9479,9479.0,7804.0,8743.0,9479,0,37.1,1068.73,209.59,2,7,6,0,0
2017-06-08,9111,9329.0,7822.0,8549.0,9111,0,36.1,1052.61,207.49,3,8,6,0,0
2017-06-09,8973,9048.0,6986.0,7461.0,8973,0,33.9,1042.96,192.82,4,9,6,1,0
2017-06-10,9395,9395.0,7307.0,8206.0,9395,0,36.0,1058.27,203.57,5,10,6,1,0
2017-06-11,8942,9091.0,7297.0,8106.0,8942,0,32.8,1000.03,198.65,6,11,6,0,0
2017-06-12,7649,7784.0,4931.0,5723.0,7649,0,26.4,928.53,154.57,0,12,6,0,0
2017-06-13,9114,9130.0,5446.0,7187.0,9114,0,33.2,1093.42,176.89,1,13,6,0,0
2017-06-14,8893,9091.0,6950.0,7823.0,8893,0,33.4,1061.67,196.03,2,14,6,0,0
2017-06-15,9323,9323.0,6747.0,7915.0,9323,0,34.0,1044.8,197.0,3,15,6,0,0
2017-06-16,8407,8732.0,6095.0,6365.0,8407,0,30.2,1017.61,173.64,4,16,6,1,0
2017-06-17,9055,9128.0,6368.0,7439.0,9055,0,33.4,1071.97,187.33,5,17,6,1,0
2017-06-18,9067,9100.0,6791.0,8106.0,9067,0,34.0,1035.54,204.15,6,18,6,0,0
2017-06-19,8315,8315.0,6151.0,6956.0,8315,0,29.5,972.17,177.9,0,19,6,0,0
2017-06-20,9038,9038.0,5630.0,6563.0,9038,0,31.8,1025.01,179.14,1,20,6,0,0
2017-06-21,9166,9166.0,6464.0,7581.0,9166,0,32.4,1043.42,188.87,2,21,6,0,0
2017-06-22,8947,8961.0,6608.0,7841.0,8947,0,32.4,1032.74,192.24,3,22,6,0,0
2017-06-23,8622,8710.0,6088.0,6732.0,8622,0,35.2,1039.32,181.27,4,23,6,1,0
2017-06-24,8415,8417.0,6335.0,6598.0,8415,0,34.0,1024.61,178.44,5,24,6,1,0
2017-06-25,8083,8083.0,5505.0,5720.0,8083,0,33.5,970.89,163.67,6,25,6,0,0
2017-06-26,7727,7784.0,5224.0,5839.0,7727,0,33.5,934.32,157.2,0,26,6,0,0
2017-06-27,7776,7877.0,5364.0,5516.0,7776,0,34.0,865.02,156.24,1,27,6,0,0
2017-06-28,7532,7598.0,5332.0,5735.0,7532,0,33.2,739.46,154.36,2,28,6,0,0
2017-06-29,7634,7765.0,5215.0,5990.0,7634,0,34.4,941.02,154.61,3,29,6,0,0
2017-06-30,7452,7533.0,5268.0,5496.0,7452,0,32.6,940.7,155.45,4,30,6,1,1
2017-07-01,8602,8602.0,5897.0,6499.0,8602,0,32.4,1029.31,169.65,5,1,7,1,1
2017-07-02,8487,8487.0,5937.0,6933.0,8487,0,33.8,1047.76,176.54,6,2,7,0,1
2017-07-03,8612,8612.0,5805.0,6857.0,8612,0,30.2,1056.57,175.18,0,3,7,0,1
2017-07-04,8788,8788.0,6016.0,7181.0,8788,0,29.7,1055.42,178.38,1,4,7,0,1
2017-07-05,8897,8897.0,6221.0,7298.0,8897,0,30.1,1022.7,179.64,2,5,7,0,1
2017-07-06,9039,9039.0,6375.0,7603.0,9039,0,33.2,1016.02,182.11,3,6,7,0,1
2017-07-07,8742,8742.0,6344.0,6629.0,8742,0,33.0,1010.89,178.9,4,7,7,1,1
2017-07-08,9063,9063.0,6657.0,7671.0,9063,0,32.8,1033.83,189.65,5,8,7,1,1
2017-07-09,8942,8966.0,6783.0,7725.0,8942,0,33.5,1013.52,190.5,6,9,7,0,1
2017-07-10,8856,8856.0,6830.0,7555.0,8856,0,31.6,967.66,189.1,0,10,7,0,1
2017-07-11,8855,8855.0,6450.0,7099.0,8855,0,31.7,974.32,183.42,1,11,7,0,1
2017-07-12,9147,9147.0,6158.0,7412.0,9147,0,31.6,950.09,182.78,2,12,7,0,1
2017-07-13,8953,8953.0,6598.0,7682.0,8906,0,32.0,953.5,191.81,3,13,7,0,1
2017-07-14,8739,8923.0,6241.0,6797.0,8739,0,33.8,972.61,179.36,4,14,7,1,1
2017-07-15,9143,9227.0,6701.0,7738.0,9143,0,34.6,971.56,189.78,5,15,7,1,1
2017-07-16,9334,9334.0,7499.0,8176.0,9334,0,35.8,1017.13,208.98,6,16,7,0,1
2017-07-17,8987,9023.0,7668.0,8274.0,8987,0,35.4,1014.31,197.56,0,17,7,0,1
2017-07-18,9258,9258.0,7779.0,8455.0,9258,0,36.6,1009.31,204.82,1,18,7,0,1
2017-07-19,8898,8898.0,7113.0,7709.0,8898,0,29.2,974.34,191.55,2,19,7,0,1
2017-07-20,8711,8711.0,6266.0,7299.0,8670,0,28.4,903.35,181.98,3,20,7,0,1
2017-07-21,8575,8575.0,5850.0,6227.0,8575,0,30.8,886.94,167.72,4,21,7,1,1
2017-07-22,8901,8937.0,6298.0,7158.0,8901,0,32.6,963.91,189.85,5,22,7,1,1
2017-07-23,8668,8668.0,6777.0,7418.0,8668,0,32.4,943.78,183.82,6,23,7,0,1
2017-07-24,8149,8149.0,5865.0,6450.0,8149,0,28.1,922.33,162.75,0,24,7,0,1
2017-07-25,8411,8411.0,5106.0,6625.0,8411,0,27.8,941.44,160.46,1,25,7,0,1
2017-07-26,8873,8873.0,5923.0,6716.0,8873,0,29.4,974.35,172.58,2,26,7,0,1
2017-07-27,8849,8868.0,6380.0,7642.0,8849,0,33.4,963.33,185.29,3,27,7,0,1
2017-07-28,8377,8396.0,6257.0,6795.0,8377,0,33.0,984.4,176.78,4,28,7,1,1
2017-07-29,8870,8870.0,6768.0,7340.0,8870,0,32.4,988.01,185.28,5,29,7,1,1
2017-07-30,8578,8718.0,7077.0,7828.0,8578,0,33.1,958.55,189.26,6,30,7,0,1
2017-07-31,9039,9039.0,7116.0,7995.0,9039,0,34.0,999.77,195.75,0,31,7,0,1
2017-08-01,9180,9180.0,7371.0,8275.0,9180,0,34.0,987.61,192.6,1,1,8,0,1
2017-08-02,9266,9266.0,7361.0,8253.0,9266,0,34.9,997.64,198.95,2,2,8,0,1
2017-08-03,9176,9176.0,7157.0,7957.0,9176,0,33.4,995.56,196.47,3,3,8,0,1
